"log_hash","time","posid","seqid","wcdma_aset_ecio_avg","wcdma_aset_rscp_avg","wcdma_txagc","wcdma_bler_average_percent_all_channels","wcdma_rssi","gsm_speechcodecrx","mos","wav_silent_percent"
326425006476197621,"2019-05-07 12:00:44",7833,3756532,-4.10608232420218,-63.3181512897194,-28.2601111111111,0,-59.2120689655173,"4.5",4.1605,NULL
326425006476197621,"2019-05-07 12:00:52",7841,3760832,-4.85471664751141,-63.1880499808447,-27.9027777777778,0,-58.3333333333333,"4.5",4.1033,NULL
326425006476197621,"2019-05-07 12:01:05",7855,3767843,-4.37662160809445,-63.1532882747611,-27.6402857142857,0,-58.7766666666667,"4.5",4.1652,NULL
326425006476197621,"2019-05-07 12:01:18",7867,3774930,-4.46037242580201,-62.5345103568365,-29.9347058823529,0,-58.0741379310345,"4.5",4.1988,NULL
326425006476283968,"2019-05-08 12:01:52",7952,2368034,-11.5860091174677,-94.1825003455378,6.421125,0,-82.5964912280702,"4.5",4.1442,56.2487118050188
326425006476283968,"2019-05-08 12:02:05",7966,2372599,-11.7231609060472,-94.1081609060472,8.31922222222221,0,-82.385,"4.5",4.154,56.5285721646828
326425006476283968,"2019-05-08 12:02:18",7978,2377437,-11.8333475648321,-93.8909746834762,8.83786666666666,0,-82.0576271186441,"4.5",4.1595,56.5127917761632
326425006476283968,"2019-05-08 12:02:31",7991,2382406,-11.595130578482,-93.6197207424165,8.40699999999999,0,-82.0245901639344,"4.5",4.1938,56.3749549131757
326425006476283968,"2019-05-08 12:02:44",8005,2387376,-11.7314466834525,-93.7265286506656,8.24147368421052,0,-81.9950819672131,"4.5",4.0994,56.4036172515072
326425006476283968,"2019-05-08 12:02:57",8017,2392359,-11.7798241894699,-94.3236838385927,7.2016,0,-82.5438596491228,"4.5",4.1626,56.1968619570258
326425006476367985,"2019-05-09 11:25:39",8161,3554042,-5.00653469434749,-65.4065346943475,-17.1166666666667,0,-60.4,"4.5",3.9215,NULL
326425006476367985,"2019-05-09 11:26:52",8234,3577865,-4.69532637103706,-66.2304140903353,-24.8474666666667,0,-61.5350877192983,"4.5",4.1441,NULL
326425006476367985,"2019-05-09 11:27:05",8247,3580495,-5.17607504194952,-66.8896343639834,-19.1656470588235,0,-61.7135593220339,"4.5",4.1919,NULL
326425006476197621,"2019-05-07 09:50:59",48,17334,-3.66597677895466,-68.8241585971365,-14.9383,0,-65.1581818181818,"4.5",4.1354,NULL
326425006476197621,"2019-05-07 09:51:08",57,21547,-3.53804426459315,-67.5187460189791,-15.4761904761905,0,-63.980701754386,"4.5",4.1954,NULL
326425006476197621,"2019-05-07 09:51:34",83,35575,-3.50726583017863,-63.6767573556024,-22.812380952381,0,-60.1694915254237,"4.5",4.0879,NULL
326425006476197621,"2019-05-07 09:51:47",97,42421,-3.4154426817348,-63.1815443766501,-22.9710476190476,0,-59.7661016949153,"4.5",4.1465,NULL
326425006476197621,"2019-05-07 09:52:00",109,49431,-3.38482087812698,-62.0585050886533,-21.4980869565217,0,-58.6736842105263,"4.5",4.1616,NULL
326425006476197621,"2019-05-07 09:52:13",123,56411,-3.67017204284374,-65.133965146292,-22.0667619047619,0,-61.4637931034483,"4.5",4.1488,NULL
326425006476197621,"2019-05-07 09:52:26",135,63462,-3.47741643901167,-62.8874164390117,-22.394,0,-59.41,"4.5",4.1096,NULL
326425006476283968,"2019-05-08 09:51:30",130,49648,-12.1407571152297,-95.478045250823,1.098,0.333333333333333,-83.3372881355932,"4.5",4.1316,56.2854253619828
326425006476283968,"2019-05-08 09:51:43",144,55000,-12.151751975088,-96.9327864578466,2.29082352941176,0.428571428571429,-84.7810344827586,"4.5",3.2955,57.3333719791828
326425006476283968,"2019-05-08 12:07:59",8319,2499926,-6.50079601912972,-107.079743387551,13.3128104575163,0.166666666666667,-100.578947368421,"4.5",3.8477,56.2983073117947
326425006476283968,"2019-05-08 12:08:07",8327,2503022,-8.71116331322215,-102.207654541292,11.3704242424242,0.25,-93.4964912280702,"4.5",3.9937,56.3459705260988
326425006476283968,"2019-05-08 12:08:20",8341,2508038,-12.0063516241139,-94.3114363698767,7.48888888888889,0,-82.3050847457627,"4.5",4.1423,56.4657726593497
140027583365487573,"2019-07-31 10:07:48",1223,666353,-8.91054778725822,-76.4339941149418,-34.782,18.3333333333333,-67.5298245614035,"4.5",3.4072,NULL
140027583365487573,"2019-07-31 10:07:57",1232,671136,-8.4365110743389,-73.3598444076722,-28.1944444444444,7.44984802431611,-64.7566666666667,"4.5",4.3269,NULL
140027583365487573,"2019-07-31 10:08:10",1245,678171,-9.05310710600569,-74.562429139904,-23.2678888888889,0.46261042677616,-65.7137931034483,"4.5",4.3701,NULL
326425006476283968,"2019-05-08 12:15:52",8792,2667277,-9.27738325965265,-108.908962207021,6.59947712418301,0.285714285714286,-99.6315789473684,"4.5",3.5154,56.5588447467409
326425006476283968,"2019-05-08 12:16:05",8806,2672166,-7.3987535846906,-105.102086918024,5.32964705882353,1,-97.7033333333333,"4.5",4.0759,56.4032952027619
326425006476283968,"2019-05-08 12:16:18",8818,2677078,-5.70229328671189,-100.007293286712,7.8196862745098,0,-94.305,"4.5",4.1042,56.6738161488123
326425006476197621,"2019-05-07 12:18:24",8893,4261646,-3.62254160192483,-60.2346105674421,-30.0989411764706,0,-56.6120689655172,"4.5",4.1779,NULL
326425006476197621,"2019-05-07 12:18:37",8906,4268550,-3.4084944880162,-60.5201611546829,-29.5252222222222,0,-57.1116666666667,"4.5",4.1377,NULL
326425006476197621,"2019-05-07 12:18:50",8919,4275668,-3.5253299653306,-60.7498913688394,-30.4296666666667,0,-57.2245614035088,"4.5",4.1963,NULL
326425006476197621,"2019-05-07 12:19:58",8987,4307270,-3.63317260426935,-61.5903154614122,-29.422625,0,-57.9571428571428,"4.5",4.0895,NULL
326425006476197621,"2019-05-07 12:20:06",8995,4311137,-3.56293415333444,-60.5612674866677,-28.044625,0,-56.9983333333333,"4.5",4.1456,NULL
326425006476197621,"2019-05-07 09:54:29",258,121996,-3.11609384433428,-52.2367834995067,-39.8497647058824,0,-49.1206896551724,"4.5",4.2091,NULL
326425006476197621,"2019-05-07 09:54:42",272,127003,-3.12989902391116,-51.8156133096254,-39.852875,0,-48.6857142857143,"4.5",4.2292,NULL
326425006476283968,"2019-05-08 09:51:56",157,60394,-12.1395775837492,-98.5361293078871,5.74610526315789,0.5,-86.396551724138,"4.5",3.6305,56.8000592569691
326425006476283968,"2019-05-08 09:52:09",169,65614,-12.1870761787813,-98.8284554891261,6.473625,0.285714285714286,-86.6413793103448,"4.5",3.7061,56.3185963827485
326425006476283968,"2019-05-08 09:53:11",232,90373,-12.681247690611,-103.922627000956,7.5998947368421,1,-91.2413793103448,"4.5",2.5815,59.1564899263152
326425006476283968,"2019-05-08 09:53:20",241,94249,-12.7327363671132,-107.609929349569,6.06144444444444,1.16666666666667,-94.8771929824561,"4.5",3.7369,58.5375122378523
140027583365487573,"2019-07-31 09:52:36",331,146867,-4.87633039305241,-65.8927097033972,-29.935619047619,0.0805152979066022,-61.0912280701754,"4.5",4.4198,NULL
140027583365487573,"2019-07-31 09:52:46",341,152173,-3.03081627071337,-62.9689980888952,-29.168380952381,0,-59.9381818181818,"4.5",4.4685,NULL
140027583365487573,"2019-07-31 09:52:59",354,158578,-2.83864466068124,-54.6736446606812,-38.4623333333333,0.125,-51.835,"4.5",4.3738,NULL
140027583365487573,"2019-07-31 09:53:12",367,164795,-2.63228781311191,-51.3170335758238,-43.9371111111111,0,-48.6847457627119,"4.5",4.5,NULL
140027583365487573,"2019-07-31 09:53:57",411,187071,-7.36578116457461,-64.5547642154221,-33.3426315789474,0,-57.2457627118644,"4.5",4.4075,NULL
140027583365487573,"2019-07-31 09:54:06",421,191381,-9.19976336583554,-75.2339587681344,-21.1597894736842,0,-65.8947368421053,"4.5",2.0142,NULL
326425006476197621,"2019-05-07 12:15:25",8714,4169652,-3.79105346900768,-59.6513982965939,-29.1313684210526,0,-55.8603448275862,"4.5",4.1627,NULL
326425006476197621,"2019-05-07 12:15:38",8727,4176496,-3.79159461665739,-60.1635244412188,-29.2858888888889,0,-56.3719298245614,"4.5",4.1093,NULL
326425006476197621,"2019-05-07 12:16:45",8794,4209347,-3.92573479998226,-60.9846633714108,-29.6123529411765,0,-57.0589285714286,"4.5",4.1949,NULL
326425006476197621,"2019-05-07 12:16:53",8802,4213435,-4.0336610930008,-60.9403277596675,-29.4556470588235,0,-56.9066666666667,"4.5",4.1791,NULL
326425006476197621,"2019-05-07 12:17:06",8815,4220520,-3.86764991819777,-60.0469602630254,-29.6478888888889,0,-56.1793103448276,"4.5",4.1013,NULL
326425006476197621,"2019-05-07 12:05:11",8100,3884390,-3.04663696021901,-57.0212132314054,-29.7043529411765,0,-53.9745762711865,"4.5",4.1713,NULL
326425006476197621,"2019-05-07 12:05:24",8114,3889497,-3.01588727319922,-57.7006330359111,-30.5307619047619,0,-54.6847457627119,"4.5",4.1427,NULL
326425006476367985,"2019-05-09 11:28:36",8338,3614185,-5.30845486245098,-69.2343169314165,-13.7025,0,-63.9258620689655,"4.5",4.1786,NULL
326425006476367985,"2019-05-09 11:29:53",8415,3641504,-4.91650958431543,-68.4428253737891,-25.3809411764706,0,-63.5263157894737,"4.5",3.6962,NULL
326425006476197621,"2019-05-07 09:54:16",245,116910,-3.12920716463074,-52.1427664866647,-40.05825,0,-49.0135593220339,"4.5",4.0604,NULL
326425006476197621,"2019-05-07 12:20:19",9009,4317181,-3.53342511083711,-56.5266454498202,-26.0832222222222,0,-52.9932203389831,"4.5",4.1681,NULL
326425006476197621,"2019-05-07 12:20:32",9021,4324149,-3.47048272029315,-58.6382793304626,-25.5077,0,-55.1677966101695,"4.5",4.1328,NULL
326425006476197621,"2019-05-07 09:55:08",297,137308,-3.1129174485869,-51.7229174485869,-39.1918666666667,0,-48.61,"4.5",4.1899,NULL
326425006476812094,"2019-05-14 12:35:43",264,117316,-4.25456442187103,-73.3775152415432,-16.6070526315789,0.571428571428571,-69.1229508196722,"4.5",3.9274,NULL
140027583365487573,"2019-07-31 09:57:21",616,300075,-7.95804869181682,-62.2132399486474,-34.8004705882353,1.82359907787404,-54.3475409836065,"4.5",4.4232,NULL
140027583365487573,"2019-07-31 09:57:34",629,307182,-8.26117326376703,-68.7585870568705,-27.4806315789474,0.428571428571429,-60.6125,"4.5",4.0209,NULL
140027583365487573,"2019-07-31 09:58:20",675,335372,-7.72223937971567,-66.7472393797157,-27.3333684210526,0.25,-58.595,"4.5",4.5,NULL
140027583365487573,"2019-07-31 09:58:29",683,339699,-7.13234918600731,-67.849015852674,-26.0735555555556,0.25,-60.3821428571429,"4.5",3.93,NULL
326425006478019667,"2019-05-28 12:01:53",261,117504,-12.3227417430258,-69.2422332684495,-17.0992222222222,0.761904761904762,-57.0169491525424,"4.5",3.8844,NULL
326425006478019667,"2019-05-28 11:58:28",56,17510,-3.91257976550762,-68.979821144818,-9.442,0,-65.0672413793104,"4.5",4.0218,NULL
326425006478019667,"2019-05-28 11:58:36",64,20799,-3.82450402859613,-70.5034513970172,-5.81,0,-66.678947368421,"4.5",4.1929,NULL
326425006478019667,"2019-05-28 11:58:49",78,25957,-4.68085299988897,-71.295852999889,-6.79258823529412,0,-66.615,"4.5",4.1956,NULL
326425006478019667,"2019-05-28 11:59:02",90,31106,-6.61302618757858,-68.6863595209119,-6.26729411764706,0,-62.0733333333333,"4.5",4.1577,NULL
326425006476197621,"2019-05-07 09:55:21",311,142490,-3.09914511771855,-51.544907829583,-39.1871111111111,0,-48.4457627118644,"4.5",4.1448,NULL
326425006476197621,"2019-05-07 09:55:34",324,147615,-3.18253250481568,-50.9566704358502,-38.8882352941176,0,-47.7741379310345,"4.5",4.1845,NULL
326425006476197621,"2019-05-07 09:55:47",336,152688,-3.15782963389015,-50.4944963005568,-39.133625,0,-47.3366666666667,"4.5",4.1211,NULL
326425006476197621,"2019-05-07 12:22:03",9113,4372327,-3.42437955805879,-68.3498032868724,-22.4537894736842,0,-64.9254237288135,"4.5",4.1325,NULL
326425006476197621,"2019-05-07 12:13:41",8611,4114637,-3.86158527110239,-61.4490852711024,-29.2750476190476,0,-57.5875,"4.5",4.1341,NULL
364331262630490363,"2021-12-02 13:15:11",NULL,NULL,-10.8328294874374,-73.9161628207707,-23.122,0.572704081632653,-62.9964285714286,"4.41",3.5862,NULL
364331262630490363,"2021-12-02 13:15:20",NULL,NULL,-9.846150413436,-70.9452883444705,-24.6609523809524,0.583090379008746,-61.080701754386,"4.41",3.1636,NULL
326425006476812094,"2019-05-14 14:39:01",7653,3460619,-4.55937053601475,-72.3839319395235,-12.628375,0,-67.8245614035088,"4.5",4.1665,NULL
326425006476812094,"2019-05-14 14:39:14",7665,3466609,-5.15212979190068,-73.4310771603217,-13.1861052631579,0,-68.2789473684211,"4.5",4.1543,NULL
326425006476812094,"2019-05-14 14:40:21",7733,3495701,-5.451224691625,-74.1345580249583,-20.4075789473684,0,-68.6833333333334,"4.5",4.1263,NULL
326425006476367985,"2019-05-09 11:12:51",7393,3199351,-3.30588998955499,-75.5145106792101,-7.14044444444444,0,-72.2086206896552,"4.5",4.1528,NULL
140027583365487573,"2019-07-31 09:59:49",764,381041,-4.38473285251401,-57.9205661858473,-38.5946315789474,0,-53.4966101694915,"4.5",4.3421,NULL
140027583365487573,"2019-07-31 10:00:02",777,386648,-6.7593250729429,-61.3068250729429,-35.7797647058824,2.40625,-54.4491525423729,"4.5",4.3912,NULL
326425006478010157,"2019-05-28 11:29:24",7821,5296818,-10.3096646205342,-78.0234577239825,-11.0349473684211,1.11111111111111,-67.3655172413793,"4.5",3.992,NULL
326425006478010157,"2019-05-28 11:29:37",7835,5306199,-9.30720388427788,-74.5944920198711,-11.1242105263158,0.142857142857143,-65.4736842105263,"4.5",4.1335,NULL
326425006478010157,"2019-05-28 09:40:18",1275,810822,-9.24890288140493,-97.6960780226479,6.11242105263158,0.0721500721500721,-88.3118644067796,"4.5",3.9033,NULL
326425006478010157,"2019-05-28 09:40:31",1288,821958,-11.2812463211386,-100.304410162946,10.0626,0.5,-89.2275862068965,"4.5",3.7606,NULL
326425006478010157,"2019-05-28 09:40:44",1302,835225,-10.5276117139651,-100.230031068804,15.6111,0.357142857142857,-89.7559322033898,"4.5",3.344,NULL
326425006478010157,"2019-05-28 11:21:55",7372,5019468,-4.67270073161808,-83.0502869385146,-3.72022222222222,0,-78.3775862068966,"4.5",4.1867,NULL
326425006478010157,"2019-05-28 11:22:04",7381,5022945,-6.33583052121318,-84.8426101822301,-1.02326315789474,0,-78.4525423728813,"4.5",4.1285,NULL
326425006478010157,"2019-05-28 11:22:17",7395,5030072,-8.41522576973269,-89.2936740455948,3.23066666666667,0.142857142857143,-80.9465517241379,"4.5",3.8118,NULL
326425006478019667,"2019-05-28 12:12:38",907,527940,-8.37539547996559,-89.1946483535288,5.9863,0,-80.6245614035088,"4.5",4.1918,NULL
326425006478019667,"2019-05-28 12:12:51",919,537648,-9.20612232402542,-90.3626194991667,5.47768421052632,0,-80.9406779661017,"4.5",4.1859,NULL
326425006478019667,"2019-05-28 12:13:04",932,549128,-8.86710380659053,-89.0599198985445,6.93930000000001,0.214285714285714,-80.1410714285714,"4.5",4.1631,NULL
326425006478019667,"2019-05-28 12:13:17",945,560810,-7.99880933615235,-84.4564364547964,2.68895238095238,0.142857142857143,-76.0965517241379,"4.5",3.8818,NULL
140027583365487573,"2019-07-31 09:57:08",602,291736,-6.48809047396711,-62.9999184309564,-32.923625,0,-56.9083333333333,"4.5",4.5,NULL
140027583365487573,"2019-07-31 09:58:42",696,348357,-4.64295832850842,-59.720544535405,-38.185875,0.0910746812386157,-55.121052631579,"4.5",4.3615,NULL
326425006476197621,"2019-05-07 12:01:31",7881,3781919,-3.6239352896896,-60.4118663241724,-29.1588235294118,0,-56.7879310344828,"4.5",4.1621,NULL
326425006476197621,"2019-05-07 12:01:44",7893,3788880,-4.71318686411846,-60.862309671136,-29.3143333333333,0,-56.1491228070176,"4.5",4.1924,NULL
326425006476197621,"2019-05-07 09:52:39",148,70524,-3.63826742062097,-63.8347586486911,-22.6333333333333,0,-60.1964912280702,"4.5",4.1454,NULL
326425006476197621,"2019-05-07 09:52:52",162,77624,-3.62944902147455,-67.2949662628539,-23.9560952380952,0,-63.6655172413793,"4.5",4.2008,NULL
326425006476197621,"2019-05-07 09:53:05",174,84430,-3.71549497554078,-68.4361846307132,-25.1303333333333,0,-64.7206896551724,"4.5",4.112,NULL
326425006476197621,"2019-05-07 09:54:07",237,113261,-3.15712380728071,-52.290457140614,-40.345125,0,-49.1333333333333,"4.5",4.1391,NULL
326425006476197621,"2019-05-07 12:07:57",8266,3958714,-3.42114936790066,-62.8245391984091,-27.7533,0,-59.4033898305085,"4.5",4.0964,NULL
364331262630397302,"2021-12-01 12:15:05",NULL,NULL,-7.25985042664964,-69.30283288279,-19.7348,0.142543859649123,-61.9017857142857,"4.41",2.4362,NULL
364331262630397302,"2021-12-01 12:15:18",NULL,NULL,-8.99635344046393,-76.518868060347,-8.1369,0.385416666666666,-67.2814814814815,"4.41",2.8023,NULL
364331262630397302,"2021-12-01 12:15:31",NULL,NULL,-4.98250752319659,-69.8592932374823,-12.0724705882353,0,-64.8767857142857,"4.41",2.8987,NULL
364331262630397302,"2021-12-01 12:15:44",NULL,NULL,-5.3815006630717,-71.8074265889976,-8.85610526315789,0,-66.4259259259259,"4.41",3.7586,NULL
326425006476283968,"2019-05-08 12:03:10",8031,2397199,-11.6553526919394,-95.483422867378,7.68733333333333,0,-83.8280701754386,"4.5",4.1618,56.3218168702015
326425006476283968,"2019-05-08 12:03:23",8043,2402013,-11.3806953781792,-95.307814022247,7.91499999999999,0,-83.9271186440678,"4.5",4.1994,56.3253594063998
364331262630397302,"2021-12-01 11:50:21",NULL,NULL,-6.13439788045116,-62.1004356163002,-28.3717647058824,0.125,-55.9660377358491,"4.41",3.6415,NULL
364331262630397302,"2021-12-01 11:50:29",NULL,NULL,-6.27799450588198,-63.1157303549386,-27.278,0.125,-56.8377358490566,"4.41",3.1519,NULL
364331262630397302,"2021-12-01 11:50:42",NULL,NULL,-5.94466654595666,-62.6646665459567,-27.7444705882353,0,-56.72,"4.41",3.5025,NULL
364331262630397302,"2021-12-01 11:50:55",NULL,NULL,-6.0924920654466,-57.4424920654466,-32.9615294117647,0,-51.35,"4.41",3.5985,NULL
364331262630397302,"2021-12-01 11:51:08",NULL,NULL,-5.89854523538749,-53.9827557617033,-34.8668888888889,0,-48.0842105263158,"4.41",3.671,NULL
326425006476812094,"2019-05-14 12:51:50",1232,589534,-5.75059653653419,-69.4105965365342,-22.2811111111111,0,-63.671186440678,"4.5",4.1191,NULL
326425006476812094,"2019-05-14 12:52:03",1244,596887,-5.40155049140075,-69.1210420168245,-23.0845882352941,0,-63.7033898305085,"4.5",4.1423,NULL
326425006478019667,"2019-05-28 12:13:30",958,571128,-6.22833898873663,-79.0815647951882,0.845999999999999,0,-72.8516666666667,"4.5",4.0837,NULL
326425006478019667,"2019-05-28 12:14:37",1025,610227,-10.4599110028466,-73.9506213853603,-13.3958,0.617334054834055,-63.6258620689655,"4.5",3.7285,NULL
326425006478019667,"2019-05-28 12:14:46",1035,618970,-7.77068351049463,-65.9261432806096,-18.2963,0.357142857142857,-58.1210526315789,"4.5",3.8571,NULL
326425006478019667,"2019-05-28 12:14:59",1047,629020,-8.85092248505821,-69.5240863268661,-21.5558,0.142857142857143,-60.7017543859649,"4.5",4.0565,NULL
326425006478019667,"2019-05-28 12:00:07",155,58245,-6.57114000676272,-72.8918296619351,-12.6013333333333,0,-66.3206896551724,"4.5",4.2158,NULL
326425006478010157,"2019-05-28 11:25:56",7614,5153906,-11.5637585142064,-80.0110799427778,-5.41744444444444,0.251262626262626,-68.4125,"4.5",4.1194,NULL
326425006478010157,"2019-05-28 11:26:09",7626,5160452,-9.56837035220353,-80.826567073515,-4.43470588235294,0.285714285714286,-71.245,"4.5",3.8231,NULL
326425006478010157,"2019-05-28 11:26:22",7639,5168283,-8.84352118996599,-77.7110650496151,-2.14688888888889,0.5,-69.0035714285714,"4.5",3.4997,NULL
326425006478010157,"2019-05-28 11:26:35",7653,5176004,-10.9136494764944,-78.3094121883588,-4.1197,0.666666666666667,-67.3949152542373,"4.5",3.7065,NULL
326425006478010157,"2019-05-28 11:26:48",7666,2,-9.35049537859595,-78.6429953785959,-1.73926315789474,0.714285714285714,-69.4610169491525,"4.5",3.1741,NULL
326425006478010157,"2019-05-28 11:27:01",7678,5191901,-10.1155645918023,-86.7122859032777,6.62877777777778,1.16666666666667,-76.5967213114754,"4.5",3.7807,NULL
326425006478010157,"2019-05-28 11:27:14",7691,5201625,-12.2123607740339,-89.2894099543618,4.44419047619048,0.642857142857143,-77.0466666666666,"4.5",4.0044,NULL
140027583365572216,"2019-08-01 09:44:19",1552,884833,-6.53971551962574,-63.5808445518838,-29.2415454545455,4.33333333333333,-56.975,"4.5",4.3488,NULL
140027583365572216,"2019-08-01 10:45:05",5155,2940650,-12.6560483407111,-74.7393816740445,-20.5270556597874,20.0750655240451,-61.9944444444444,"4.5",1.0219,NULL
140027583365572216,"2019-08-01 10:45:18",5168,2949451,-11.0008877440395,-72.4554331985849,-25.8186666666667,0.785714285714286,-61.4033898305085,"4.5",4.3455,NULL
140027583365572216,"2019-08-01 10:45:31",5182,5,-11.4104281740251,-69.2987879623849,-27.504,3.07692307692308,-57.8793103448276,"4.5",1.2888,NULL
140027583365572216,"2019-08-01 10:46:19",5229,3002437,-10.4547500677876,-75.0064449830418,-23.9555454545455,0,-64.5017857142857,"4.5",4.4729,NULL
140027583365487573,"2019-07-31 09:58:55",709,355574,-4.82670900660113,-53.390101863744,-33.78325,0,-48.5517857142857,"4.5",4.4598,NULL
326425006476197621,"2019-05-07 12:05:37",8127,3894743,-3.07468009182255,-57.0645106002971,-29.1245263157895,0,-53.9898305084746,"4.5",4.207,NULL
326425006476197621,"2019-05-07 12:05:50",8139,3899850,-3.30571822046522,-56.6040515537985,-29.6817777777778,0,-53.2983333333333,"4.5",4.1829,NULL
326425006476197621,"2019-05-07 12:06:03",8153,3905068,-2.88762179491532,-56.233235830003,-26.0114444444444,0,-53.3456140350877,"4.5",4.1173,NULL
326425006476197621,"2019-05-07 12:07:09",8219,3932974,-3.49812990965344,-61.7096053194895,-26.5195,0,-58.2114754098361,"4.5",4.192,NULL
326425006476197621,"2019-05-07 12:07:18",8227,3937891,-3.33618739268814,-61.8582212909932,-26.2522,0,-58.5220338983051,"4.5",4.1418,NULL
326425006476197621,"2019-05-07 12:07:31",8241,3944960,-3.51487298781685,-62.4131780725626,-27.0469,0,-58.8983050847458,"4.5",4.1821,NULL
326425006476197621,"2019-05-07 12:10:29",8418,4033849,-3.10894372609704,-56.7335051296058,-30.5638888888889,0,-53.6245614035088,"4.5",4.1397,NULL
326425006476367985,"2019-05-09 11:15:25",7547,3277760,-12.2048299135576,-94.3031349983033,6.88222222222222,0.265873015873016,-81.935593220339,"4.5",3.7297,NULL
326425006476367985,"2019-05-09 11:15:38",7560,3286104,-9.73944884877018,-90.4653109177357,2.53747368421053,0,-80.8912280701754,"4.5",4.126,NULL
326425006476367985,"2019-05-09 11:15:51",7573,3293215,-7.27573545827533,-86.3609813599147,-0.115684210526316,0.5,-79.0852459016394,"4.5",3.6725,NULL
326425006476367985,"2019-05-09 11:16:04",7586,3299890,-9.52674685413317,-86.2318315998958,-2.43557894736842,1,-76.7050847457627,"4.5",4.0696,NULL
326425006476367985,"2019-05-09 11:17:10",7652,3329363,-6.51872024010522,-80.8776488115338,-7.77988235294117,0,-74.3589285714286,"4.5",3.7761,NULL
326425006476367985,"2019-05-09 11:17:19",7661,3333445,-6.35176584115851,-88.0284899790895,-5.446875,0.142857142857143,-81.6224137931034,"4.5",4.0621,NULL
326425006476367985,"2019-05-09 11:17:32",7674,3339974,-7.99589714661048,-93.4942022313563,-5.07926315789474,0.166666666666667,-85.303448275862,"4.5",4.0961,NULL
326425006478010157,"2019-05-28 11:32:52",8030,5434762,-5.5128042216312,-83.5742796314672,1.35270588235294,0,-78.1283333333333,"4.5",3.5099,NULL
326425006478010157,"2019-05-28 11:33:05",8042,5442470,-5.65173334271184,-86.3734000093785,-2.002,0,-80.7216666666666,"4.5",3.9166,NULL
326425006478010157,"2019-05-28 11:33:18",8056,5449463,-5.13594718885513,-85.8723108252188,-2.64936842105263,0.285714285714286,-80.7363636363636,"4.5",4.1807,NULL
326425006478010157,"2019-05-28 09:26:27",444,268501,-11.5209444421812,-79.4457982433508,-12.4178823529412,0.481017067223964,-67.7196428571429,"4.5",3.1381,NULL
326425006478010157,"2019-05-28 09:26:40",458,281307,-10.4629702352513,-77.3044956589801,-12.8354117647059,0.666666666666667,-66.7965517241379,"4.5",3.9885,NULL
326425006478010157,"2019-05-28 09:26:53",470,290697,-10.5366367873098,-79.2000776475249,-10.2230526315789,0.714285714285714,-68.5068965517242,"4.5",3.0799,NULL
140027583365572216,"2019-08-01 11:25:25",7575,4401826,-7.67888716301016,-65.9745155783107,-29.3672631578947,0.125,-58.2947368421053,"4.5",3.9936,NULL
140027583365572216,"2019-08-01 11:25:35",7585,4410226,-5.5449638209257,-56.0749638209257,-36.760705882353,0,-50.5189655172414,"4.5",4.3468,NULL
140027583365572216,"2019-08-01 11:25:48",7599,4418149,-5.444982079549,-55.8651575181455,-37.0730588235294,0,-50.6732142857143,"4.5",4.3749,NULL
140027583365572216,"2019-08-01 11:26:01",7612,4427274,-4.19250154974777,-55.6847429290581,-37.3161111111111,0,-51.4175438596491,"4.5",4.4243,NULL
140027583365572216,"2019-08-01 10:30:05",4282,2378041,-7.42738838312853,-61.601526314163,-33.1866666666667,0,-54.4298245614035,"4.5",4.3961,NULL
326425006476197621,"2019-05-07 09:54:55",284,132023,-3.02954765677094,-51.2295476567709,-39.775125,0,-48.2,"4.5",4.0577,NULL
326425006476197621,"2019-05-07 11:57:41",7650,3681700,-2.95084275122842,-56.005080039364,-24.5314117647059,0,-53.0542372881356,"4.5",4.1819,NULL
326425006476197621,"2019-05-07 11:57:54",7664,3686828,-2.69533777543217,-56.0935833894673,-24.7082222222222,0,-53.3982456140351,"4.5",3.9936,NULL
326425006476197621,"2019-05-07 11:45:08",6897,3338913,-3.40947554776228,-61.3652132526803,-27.17,0,-57.955737704918,"4.5",4.1642,NULL
326425006476197621,"2019-05-07 11:45:21",6911,3346194,-3.60358344712533,-61.3069732776338,-29.1896,0,-57.7033898305085,"4.5",4.1095,NULL
326425006476197621,"2019-05-07 11:45:34",6923,3353124,-3.33233522573938,-61.311645570567,-28.1198095238095,0,-57.9793103448276,"4.5",4.1713,NULL
364331262630406879,"2021-12-01 14:57:16",NULL,NULL,-8.50181885050301,-95.2298890259416,1.81391111111111,10.5006313131313,-86.7178571428572,"4.41",3.5444,NULL
364331262630406879,"2021-12-01 14:57:27",NULL,NULL,-10.3848232849371,-97.5748232849371,4.95304761904762,0.209459459459459,-87.0758620689656,"4.41",3.426,NULL
364331262630406879,"2021-12-01 14:57:40",NULL,NULL,-10.5429732040132,-97.5711990104648,4.5336,0,-87.0017241379311,"4.41",3.2382,NULL
364331262630406879,"2021-12-01 14:57:53",NULL,NULL,-11.0640561627566,-97.0673348512812,4.619,0,-85.8966666666667,"4.41",3.4837,NULL
364331262630406879,"2021-12-01 14:58:06",NULL,NULL,-10.3376272461752,-91.9588136868531,2.81311111111111,0.462962962962963,-81.7714285714286,"4.41",3.3728,NULL
364331262630406879,"2021-12-01 14:58:19",NULL,NULL,-8.13343955782459,-89.1093016267901,0.376181818181818,0.574074074074074,-80.9607142857143,"4.41",3.2967,NULL
